step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
902,40022,902,0.023619873519919565,1.0,1.0,,,,,
903,40071,903,0.02375379561966412,1.0,1.0,,,,,
904,40088,904,0.3219350595186756,0.0,0.5,,,,,
905,40121,905,0.019892139248832166,1.0,1.0,0.01556346815090001,1.0,1.0,,
906,40162,906,0.014858413542518973,1.0,1.0,,,,,
907,40187,907,0.01748044541987156,1.0,1.0,,,,,
908,40236,908,0.020444698039975624,1.0,1.0,,,,,
909,40277,909,0.05074451124292683,0.0,0.5,,,,,
910,40310,910,0.018612390068999576,1.0,1.0,,,,,
911,40327,911,0.026396992050716793,1.0,1.0,,,,,
912,40352,912,0.011509114578258562,1.0,1.0,,,,,
913,40385,913,0.01948259169807983,1.0,1.0,0.014475462524606257,1.0,1.0,,
914,40426,914,0.024480675976826377,1.0,1.0,,,,,
915,40451,915,0.010397097742278826,1.0,1.0,,,,,
916,40484,916,0.019447426066911022,1.0,1.0,,,,,
917,40525,917,0.015390742277852441,1.0,1.0,,,,,
918,40566,918,0.019734118980120688,1.0,1.0,,,,,
919,40639,919,0.03416676046031196,1.0,1.0,,,,,
920,40672,920,0.013633338163149277,1.0,1.0,,,,,
921,40721,921,0.02648989305400202,1.0,1.0,0.02682502447931272,1.0,1.0,,
922,40754,922,0.02027938743612907,1.0,1.0,,,,,
923,40787,923,0.01717908678960036,1.0,1.0,,,,,
924,40812,924,0.013743101128157301,1.0,1.0,,,,,
925,40853,925,0.021889418875879987,1.0,1.0,,,,,
926,40878,926,0.00608865762809683,1.0,1.0,,,,,
927,40911,927,0.022371565184510306,1.0,1.0,,,,,
928,40936,928,0.015902246794065888,1.0,1.0,,,,,
929,40985,929,0.030383456911850765,1.0,1.0,0.09256395136746105,0.0,0.5,,
930,41010,930,0.008585481966033726,1.0,1.0,,,,,
931,41051,931,0.017207023855341064,1.0,1.0,,,,,
932,41100,932,0.02090130971229845,1.0,1.0,,,,,
933,41133,933,0.024629617478668972,1.0,1.0,,,,,
934,41174,934,0.027612878163952706,1.0,1.0,,,,,
935,41215,935,0.03420374334810072,1.0,1.0,,,,,
936,41240,936,0.02316218063647265,1.0,1.0,,,,,
937,41265,937,0.013694957478317067,1.0,1.0,0.026179508675942813,1.0,1.0,,
938,41290,938,0.011142328307051558,1.0,1.0,,,,,
939,41307,939,0.009739028896893416,1.0,1.0,,,,,
940,41332,940,0.014776994781811083,1.0,1.0,,,,,
941,41365,941,0.015020582330495653,1.0,1.0,,,,,
942,41390,942,0.019236107195236513,1.0,1.0,,,,,
943,41415,943,0.012438133422447303,1.0,1.0,,,,,
944,41448,944,0.020015693377467447,1.0,1.0,,,,,
945,41505,945,0.027141578619588574,1.0,1.0,0.04025311104322635,1.0,1.0,,
946,41522,946,0.010165582717806387,1.0,1.0,,,,,
947,41555,947,0.02776399235003293,1.0,1.0,,,,,
948,41580,948,0.1452726991273645,0.0,0.5,,,,,
949,41613,949,0.018680034336448017,1.0,1.0,,,,,
950,41686,950,0.026952538109334734,1.0,1.0,,,,,
951,41751,951,0.031839772091365286,1.0,1.0,,,,,
952,41776,952,0.011704321432084986,1.0,1.0,,,,,
953,41849,953,0.03334101943657665,1.0,1.0,0.012901127624690076,1.0,1.0,,
954,41890,954,0.02272497658433855,1.0,1.0,,,,,
955,41971,955,0.031205740437075438,1.0,1.0,,,,,
956,42004,956,0.028233028477685808,1.0,1.0,,,,,
957,42045,957,0.018382013129824997,1.0,1.0,,,,,
958,42102,958,0.028006152698993314,1.0,1.0,,,,,
959,42135,959,0.022973646933388953,1.0,1.0,,,,,
960,42208,960,0.02998959446051657,1.0,1.0,,,,,
961,42273,961,0.024887453888488266,1.0,1.0,0.031635214264792454,1.0,1.0,,
962,42346,962,0.04529298220587897,1.0,1.0,,,,,
963,42403,963,0.02617018432441283,1.0,1.0,,,,,
964,42428,964,0.011402668701330467,1.0,1.0,,,,,
965,42461,965,0.021928466750123887,1.0,1.0,,,,,
966,42518,966,0.031199688466135703,1.0,1.0,,,,,
967,42559,967,0.02657979907217413,1.0,1.0,,,,,
968,42592,968,0.020117415964123066,1.0,1.0,,,,,
969,42609,969,0.018542989655560865,1.0,1.0,0.03831490545960549,1.0,1.0,,
970,42658,970,0.03647346623025963,1.0,1.0,,,,,
971,42683,971,0.017505011312881225,1.0,1.0,,,,,
972,42716,972,0.025313694865112955,1.0,1.0,,,,,
973,42765,973,0.03801592036396111,1.0,1.0,,,,,
974,42822,974,0.024728746074400912,1.0,1.0,,,,,
975,42855,975,0.022086570394640574,1.0,1.0,,,,,
976,42896,976,0.027992238009854422,1.0,1.0,,,,,
977,42929,977,0.013645448592722412,1.0,1.0,0.029339815290184507,1.0,1.0,,
978,42970,978,0.027607039828963044,1.0,1.0,,,,,
979,43043,979,0.029858600645047584,1.0,1.0,,,,,
980,43068,980,0.02277749444863758,1.0,1.0,,,,,
981,43109,981,0.027722655734973147,1.0,1.0,,,,,
982,43142,982,0.018289046959430167,1.0,1.0,,,,,
983,43175,983,0.020747826297004845,1.0,1.0,,,,,
984,43208,984,0.015227249215444038,1.0,1.0,,,,,
985,43249,985,0.025450378242165818,1.0,1.0,0.02561581856636948,1.0,1.0,,
986,43274,986,0.012000567101914114,1.0,1.0,,,,,
987,43307,987,0.027560964732920593,1.0,1.0,,,,,
988,43340,988,0.290373944926417,0.0,0.0,,,,,
989,43445,989,0.025709020545976513,1.0,1.0,,,,,
990,43470,990,0.12134147836454756,0.0,0.0,,,,,
991,43503,991,0.019932940206388285,1.0,1.0,,,,,
992,43528,992,0.01964242840650184,1.0,1.0,,,,,
993,43569,993,0.028062733986497508,1.0,1.0,0.018434659296512165,1.0,1.0,,
994,43594,994,0.025143034957003846,1.0,1.0,,,,,
995,43635,995,0.01609941475669969,1.0,1.0,,,,,
996,43668,996,0.01727634810092198,1.0,1.0,,,,,
997,43725,997,0.034853342091326345,1.0,1.0,,,,,
998,43758,998,0.09556570553742405,0.0,0.0,,,,,
999,43799,999,0.021228823494520214,1.0,1.0,,,,,
1000,43840,1000,0.020950482138624694,1.0,1.0,,,,,
1001,43873,1001,0.015288419992715775,1.0,1.0,0.02326970840073713,1.0,1.0,,
1002,43922,1002,0.16063417035824934,0.0,0.5,,,,,
1003,43955,1003,0.014688182351289285,1.0,1.0,,,,,
1004,44052,1004,0.03165840181482697,1.0,1.0,,,,,
1005,44093,1005,0.026105619403061154,1.0,1.0,,,,,
1006,44134,1006,0.021906044747671275,1.0,1.0,,,,,
1007,44231,1007,0.03448446969805351,1.0,1.0,,,,,
1008,44256,1008,0.02232348648617121,1.0,1.0,,,,,
1009,44297,1009,0.024462185548020446,1.0,1.0,0.02605368162686237,1.0,1.0,,
1010,44330,1010,0.022277027164602715,1.0,1.0,,,,,
1011,44387,1011,0.02995653956564216,1.0,1.0,,,,,
1012,44412,1012,0.24201212765259278,0.0,0.0,,,,,
1013,44453,1013,0.02239659641694607,1.0,1.0,,,,,
1014,44518,1014,0.026949453593172877,1.0,1.0,,,,,
1015,44583,1015,0.02452730222785288,1.0,1.0,,,,,
1016,44624,1016,0.031407617619382565,1.0,1.0,,,,,
1017,44697,1017,0.0318348559438032,1.0,1.0,0.022823842258450213,1.0,1.0,,
1018,44754,1018,0.034716789290956736,1.0,1.0,,,,,
1019,44835,1019,0.028235675134548388,1.0,1.0,,,,,
1020,44876,1020,0.03053665785746489,1.0,1.0,,,,,
1021,44901,1021,0.01902442860374312,1.0,1.0,,,,,
1022,44974,1022,0.07962323162614868,0.0,0.0,,,,,
1023,45039,1023,0.021081282239390015,1.0,1.0,,,,,
1024,45056,1024,0.014259222803743228,1.0,1.0,,,,,
1025,45121,1025,0.02550213405366364,1.0,1.0,0.014066902796266352,1.0,1.0,,
1026,45146,1026,0.0319558117237284,1.0,1.0,,,,,
1027,45195,1027,0.02258332741021661,1.0,1.0,,,,,
1028,45236,1028,0.017482183717487606,1.0,1.0,,,,,
1029,45285,1029,0.023445052933419436,1.0,1.0,,,,,
1030,45326,1030,0.019461073943874,1.0,1.0,,,,,
1031,45391,1031,0.02982530841542939,1.0,1.0,,,,,
1032,45416,1032,0.01801488265024896,1.0,1.0,,,,,
1033,45457,1033,0.0241857201309449,1.0,1.0,0.009316817452261244,1.0,1.0,,
1034,45498,1034,0.02432641897222749,1.0,1.0,,,,,
1035,45571,1035,0.02710941598786339,1.0,1.0,,,,,
1036,45596,1036,0.02347649635684414,1.0,1.0,,,,,
1037,45629,1037,0.025347720607579997,1.0,1.0,,,,,
1038,45654,1038,0.0038427760004358905,1.0,1.0,,,,,
1039,45711,1039,0.030303931415511805,1.0,1.0,,,,,
1040,45744,1040,0.14481917277840922,0.0,0.5,,,,,
1041,45841,1041,0.051598226866804,0.0,0.5,0.027315030520502107,1.0,1.0,,
1042,45866,1042,0.01890888172070125,1.0,1.0,,,,,
1043,45891,1043,0.01479856496865788,1.0,1.0,,,,,
1044,45916,1044,0.02030637734316542,1.0,1.0,,,,,
1045,45941,1045,0.03483416254384101,1.0,1.0,,,,,
1046,46014,1046,0.018393422801044796,1.0,1.0,,,,,
1047,46063,1047,0.026420503012251635,1.0,1.0,,,,,
1048,46112,1048,0.02913528301209563,1.0,1.0,,,,,
1049,46145,1049,0.022792495327974935,1.0,1.0,0.08746385394495768,0.0,0.5,,
1050,46226,1050,0.030704306986244323,1.0,1.0,,,,,
1051,46259,1051,0.014719472566822772,1.0,1.0,,,,,
1052,46284,1052,0.01992783605167138,1.0,1.0,,,,,
1053,46309,1053,0.4902074530531483,0.0,0.0,,,,,
1054,46366,1054,0.029115538074485935,1.0,1.0,,,,,
1055,46391,1055,0.022420447312427528,1.0,1.0,,,,,
1056,46464,1056,0.028061230326163155,1.0,1.0,,,,,
1057,46513,1057,0.026865114720966022,1.0,1.0,0.03135167586686254,1.0,1.0,,
1058,46562,1058,0.06575341866689843,0.0,0.0,,,,,
1059,46619,1059,0.03355256043352126,1.0,1.0,,,,,
1060,46652,1060,0.01293613371329343,1.0,1.0,,,,,
1061,46693,1061,0.020533327199704222,1.0,1.0,,,,,
1062,46718,1062,0.016044801232609415,1.0,1.0,,,,,
1063,46751,1063,0.04310834117997274,1.0,1.0,,,,,
1064,46776,1064,0.024723956936519846,1.0,1.0,,,,,
1065,46873,1065,0.05040502384161906,0.0,0.5,0.02754944653886822,1.0,1.0,,
1066,46898,1066,0.007571305853546544,1.0,1.0,,,,,
1067,46931,1067,0.016914267117219595,1.0,1.0,,,,,
1068,47012,1068,0.03476477300513079,1.0,1.0,,,,,
1069,47045,1069,0.17629781031204148,0.0,0.0,,,,,
1070,47078,1070,0.013757948029154933,1.0,1.0,,,,,
1071,47111,1071,0.013039820817907073,1.0,1.0,,,,,
1072,47152,1072,0.018265608228583915,1.0,1.0,,,,,
1073,47217,1073,0.03264167437109507,1.0,1.0,0.10441324410204017,0.0,0.0,,
1074,47258,1074,0.02006934563878713,1.0,1.0,,,,,
1075,47339,1075,0.02869710974856753,1.0,1.0,,,,,
1076,47388,1076,0.019990465162602125,1.0,1.0,,,,,
1077,47429,1077,0.02775683048834526,1.0,1.0,,,,,
1078,47462,1078,0.017488526347457595,1.0,1.0,,,,,
1079,47479,1079,0.17283277118848672,0.0,0.0,,,,,
1080,47520,1080,0.01452226039995776,1.0,1.0,,,,,
1081,47553,1081,0.013743329637068697,1.0,1.0,0.028039991823303967,1.0,1.0,,
1082,47594,1082,0.03458223689427087,1.0,1.0,,,,,
1083,47643,1083,0.019160447923601776,1.0,1.0,,,,,
1084,47668,1084,0.015228755794316082,1.0,1.0,,,,,
1085,47765,1085,0.025984819273763733,1.0,1.0,,,,,
1086,47814,1086,0.024219847525675957,1.0,1.0,,,,,
1087,47831,1087,0.02292744575333003,1.0,1.0,,,,,
1088,47872,1088,0.027249550047828055,1.0,1.0,,,,,
1089,47937,1089,0.024202838235224816,1.0,1.0,0.041295569272404464,1.0,1.0,,
1090,47994,1090,0.03417610388605421,1.0,1.0,,,,,
1091,48035,1091,0.02237683710258011,1.0,1.0,,,,,
1092,48068,1092,0.03284694292575126,1.0,1.0,,,,,
1093,48093,1093,0.016983858197250658,1.0,1.0,,,,,
1094,48142,1094,0.028218657004515584,1.0,1.0,,,,,
1095,48167,1095,0.01924664116502451,1.0,1.0,,,,,
1096,48216,1096,0.024090393286443735,1.0,1.0,,,,,
1097,48241,1097,0.025512390968843494,1.0,1.0,0.0407223555733799,1.0,1.0,,
1098,48322,1098,0.03261946595216523,1.0,1.0,,,,,
1099,48339,1099,0.008457039474020434,1.0,1.0,,,,,
1100,48372,1100,0.026809162499244504,1.0,1.0,,,,,
1101,48405,1101,0.020181654443725563,1.0,1.0,,,,,
1102,48430,1102,0.011849073153285872,1.0,1.0,,,,,
1103,48487,1103,0.029927793310488043,1.0,1.0,,,,,
1104,48560,1104,0.03473071437713113,1.0,1.0,,,,,
1105,48593,1105,0.022147386531613623,1.0,1.0,0.01442733359378991,1.0,1.0,,
1106,48626,1106,0.042528518575512916,1.0,1.0,,,,,
1107,48651,1107,0.016792118137185147,1.0,1.0,,,,,
1108,48684,1108,0.02015346078399716,1.0,1.0,,,,,
1109,48741,1109,0.026015057638504036,1.0,1.0,,,,,
1110,48774,1110,0.024677103919980115,1.0,1.0,,,,,
1111,48807,1111,0.022108046328235105,1.0,1.0,,,,,
1112,48856,1112,0.019758915690005475,1.0,1.0,,,,,
1113,48881,1113,0.01732378369441638,1.0,1.0,0.031011302499863544,1.0,1.0,,
1114,48930,1114,0.024983307804233402,1.0,1.0,,,,,
1115,48979,1115,0.024712440432248475,1.0,1.0,,,,,
1116,49012,1116,0.02361492734945074,1.0,1.0,,,,,
1117,49053,1117,0.11589541462695388,0.0,0.0,,,,,
1118,49086,1118,0.02780065071893517,1.0,1.0,,,,,
1119,49111,1119,0.014123544886164154,1.0,1.0,,,,,
1120,49160,1120,0.024234441306150552,1.0,1.0,,,,,
1121,49185,1121,0.008846515860128457,1.0,1.0,0.028479835989896285,1.0,1.0,,
1122,49210,1122,0.00517534873195018,1.0,1.0,,,,,
1123,49251,1123,0.023526294814513904,1.0,1.0,,,,,
1124,49284,1124,0.020094512001589546,1.0,1.0,,,,,
1125,49309,1125,0.017488784377335472,1.0,1.0,,,,,
1126,49366,1126,0.033090163789338475,1.0,1.0,,,,,
1127,49407,1127,0.04029124121279983,0.0,0.0,,,,,
1128,49432,1128,0.029509607384556675,1.0,1.0,,,,,
1129,49449,1129,0.023131993896978,1.0,1.0,0.018975631167256327,1.0,1.0,,
1130,49482,1130,0.023323621955563853,1.0,1.0,,,,,
1131,49531,1131,0.03222781866610461,1.0,1.0,,,,,
1132,49564,1132,0.020196168917029807,1.0,1.0,,,,,
1133,49597,1133,0.021646386956510354,1.0,1.0,,,,,
1134,49670,1134,0.029456031146961516,1.0,1.0,,,,,
1135,49711,1135,0.018993134603512776,1.0,1.0,,,,,
1136,49752,1136,0.021773464636609105,1.0,1.0,,,,,
1137,49785,1137,0.03726049041047667,1.0,1.0,0.031238177791053374,1.0,1.0,,
1138,49826,1138,0.08554521161420167,0.0,0.5,,,,,
1139,49859,1139,0.02105877232199589,1.0,1.0,,,,,
1140,49924,1140,0.0521016554137043,0.0,0.0,,,,,
1141,49973,1141,0.025287441709117692,1.0,1.0,,,,,
1142,50046,1142,0.041956413553986445,1.0,1.0,,,,,
1143,50111,1143,0.03354020451994075,1.0,1.0,,,,,
1144,50128,1144,0.017318899719201076,1.0,1.0,,,,,
1145,50169,1145,0.018105757016479176,1.0,1.0,0.023835085254750463,1.0,1.0,,
1146,50210,1146,0.03233028495366147,1.0,1.0,,,,,
1147,50307,1147,0.02879361853578383,1.0,1.0,,,,,
1148,50356,1148,0.028631039549155725,1.0,1.0,,,,,
1149,50381,1149,0.013200275574398668,1.0,1.0,,,,,
1150,50406,1150,0.011268453125124438,1.0,1.0,,,,,
1151,50447,1151,0.018021307477968092,1.0,1.0,,,,,
1152,50472,1152,0.03021409104555895,1.0,1.0,,,,,
1153,50497,1153,0.012641648917433485,1.0,1.0,0.026716621440102013,1.0,1.0,,
1154,50562,1154,0.029209342195373578,1.0,1.0,,,,,
1155,50603,1155,0.02502037868782986,1.0,1.0,,,,,
1156,50620,1156,0.020566212460574464,1.0,1.0,,,,,
1157,50653,1157,0.017577618618695966,1.0,1.0,,,,,
1158,50678,1158,0.015677146523004427,1.0,1.0,,,,,
1159,50711,1159,0.02496236738551815,1.0,1.0,,,,,
1160,50736,1160,0.013764267831746224,1.0,1.0,,,,,
1161,50777,1161,0.019453890834059507,1.0,1.0,0.008081460638476302,1.0,1.0,,
1162,50810,1162,0.02390482373065204,1.0,1.0,,,,,
1163,50883,1163,0.027415141599543252,1.0,1.0,,,,,
1164,50916,1164,0.017278355125282727,1.0,1.0,,,,,
1165,50941,1165,0.05380504838439587,0.0,0.0,,,,,
1166,50982,1166,0.03609360636555357,1.0,1.0,,,,,
1167,51031,1167,0.030621175932448112,1.0,1.0,,,,,
1168,51064,1168,0.016034691692436525,1.0,1.0,,,,,
1169,51105,1169,0.024233304088232446,1.0,1.0,0.04099593547584293,1.0,1.0,,
1170,51178,1170,0.02355609666890068,1.0,1.0,,,,,
1171,51243,1171,0.03672691915244031,1.0,1.0,,,,,
1172,51308,1172,0.040987965929831345,1.0,1.0,,,,,
1173,51357,1173,0.027392636755588548,1.0,1.0,,,,,
1174,51414,1174,0.02751638903495303,1.0,1.0,,,,,
1175,51487,1175,0.022775184020751515,1.0,1.0,,,,,
1176,51544,1176,0.0276844853328004,1.0,1.0,,,,,
1177,51569,1177,0.02306404074648706,1.0,1.0,0.029811069298003756,1.0,1.0,,
1178,51610,1178,0.026431340378853637,1.0,1.0,,,,,
1179,51651,1179,0.023408256802064105,1.0,1.0,,,,,
1180,51716,1180,0.030123582156629282,1.0,1.0,,,,,
1181,51757,1181,0.02545543740380913,1.0,1.0,,,,,
1182,51838,1182,0.029843341645132738,1.0,1.0,,,,,
1183,51903,1183,0.02816611635081998,1.0,1.0,,,,,
1184,51936,1184,0.007559496637116894,1.0,1.0,,,,,
1185,52017,1185,0.040158941025978695,1.0,1.0,0.03206381523570178,1.0,1.0,,
1186,52058,1186,0.01988353802671894,1.0,1.0,,,,,
1187,52099,1187,0.02371235551118264,1.0,1.0,,,,,
1188,52132,1188,0.019991954793099394,1.0,1.0,,,,,
1189,52157,1189,0.017130158139230977,1.0,1.0,,,,,
1190,52190,1190,0.023170673847420175,1.0,1.0,,,,,
1191,52271,1191,0.03392759292768727,1.0,1.0,,,,,
1192,52352,1192,0.02472153718415336,1.0,1.0,,,,,
1193,52417,1193,0.025142242909481922,1.0,1.0,0.021015921820431913,1.0,1.0,,
1194,52442,1194,0.012567959269813137,1.0,1.0,,,,,
1195,52483,1195,0.08008550769748218,0.0,0.5,,,,,
1196,52540,1196,0.028446095465260484,1.0,1.0,,,,,
1197,52581,1197,0.023550879389777964,1.0,1.0,,,,,
1198,52622,1198,0.017285383677951245,1.0,1.0,,,,,
1199,52663,1199,0.0210001561072952,1.0,1.0,,,,,
1200,52736,1200,0.03252056258203181,1.0,1.0,,,,,
1201,52769,1201,0.026379742460234133,1.0,1.0,0.02663190051659351,1.0,1.0,,
1202,52802,1202,0.011395219837778754,1.0,1.0,,,,,
1203,52843,1203,0.02552284878345006,1.0,1.0,,,,,
1204,52924,1204,0.1033855030859727,0.0,0.0,,,,,
1205,52981,1205,0.028208064934949317,1.0,1.0,,,,,
1206,53014,1206,0.10504685976170293,0.0,0.0,,,,,
1207,53095,1207,0.02162638272467948,1.0,1.0,,,,,
1208,53128,1208,0.01835380440329374,1.0,1.0,,,,,
1209,53153,1209,0.02940261972968848,1.0,1.0,0.026172459810823168,1.0,1.0,,
1210,53250,1210,0.05477150059004613,0.0,0.0,,,,,
1211,53315,1211,0.04158568067207895,1.0,1.0,,,,,
1212,53356,1212,0.02815278165806444,1.0,1.0,,,,,
1213,53397,1213,0.02327644381378747,1.0,1.0,,,,,
1214,53438,1214,0.021097106176476248,1.0,1.0,,,,,
1215,53487,1215,0.018342314536513978,1.0,1.0,,,,,
1216,53528,1216,0.022357276672266554,1.0,1.0,,,,,
1217,53609,1217,0.03080679170621761,1.0,1.0,0.011092161012958665,1.0,1.0,,
1218,53642,1218,0.016528693760012775,1.0,1.0,,,,,
1219,53675,1219,0.03947874363281273,1.0,1.0,,,,,
1220,53700,1220,0.018585881752290354,1.0,1.0,,,,,
1221,53733,1221,0.013747770616101534,1.0,1.0,,,,,
1222,53766,1222,0.016665437423600056,1.0,1.0,,,,,
1223,53791,1223,0.01192822487454786,1.0,1.0,,,,,
1224,53896,1224,0.04174673698108843,1.0,1.0,,,,,
1225,53937,1225,0.022736076344302095,1.0,1.0,0.02254249487076156,1.0,1.0,,
1226,53970,1226,0.018246908132484804,1.0,1.0,,,,,
1227,54003,1227,0.02171696090206787,1.0,1.0,,,,,
1228,54084,1228,0.06397677333758954,0.0,0.0,,,,,
1229,54117,1229,0.02040665365287985,1.0,1.0,,,,,
1230,54158,1230,0.11295554503862287,0.0,0.0,,,,,
1231,54215,1231,0.02953542518374595,1.0,1.0,,,,,
1232,54248,1232,0.013790517165805411,1.0,1.0,,,,,
1233,54281,1233,0.025649752285294126,1.0,1.0,0.09887180491480571,0.0,0.5,,
1234,54362,1234,0.03015483044756866,1.0,1.0,,,,,
1235,54443,1235,0.03799853160839686,1.0,1.0,,,,,
1236,54508,1236,0.027279147596489185,1.0,1.0,,,,,
1237,54541,1237,0.026762565157765084,1.0,1.0,,,,,
1238,54582,1238,0.025379477730216368,1.0,1.0,,,,,
1239,54623,1239,0.024761671447050618,1.0,1.0,,,,,
1240,54680,1240,0.03324424520546732,1.0,1.0,,,,,
1241,54705,1241,0.014570269015124872,1.0,1.0,0.027662014495662388,1.0,1.0,,
1242,54746,1242,0.02189522000278254,1.0,1.0,,,,,
1243,54771,1243,0.01782413129809053,1.0,1.0,,,,,
1244,54836,1244,0.027923216441778323,1.0,1.0,,,,,
1245,54893,1245,0.02030776810011048,1.0,1.0,,,,,
1246,54926,1246,0.020709358845886428,1.0,1.0,,,,,
1247,54951,1247,0.01776665245762852,1.0,1.0,,,,,
1248,55008,1248,0.023796862998549224,1.0,1.0,,,,,
1249,55033,1249,0.010668223122005143,1.0,1.0,0.005629803619711518,1.0,1.0,,
1250,55066,1250,0.02023531945422214,1.0,1.0,,,,,
1251,55091,1251,0.025327855057715,1.0,1.0,,,,,
1252,55124,1252,0.013980269367102666,1.0,1.0,,,,,
1253,55157,1253,0.018875848955040055,1.0,1.0,,,,,
1254,55190,1254,0.021892177030868255,1.0,1.0,,,,,
1255,55279,1255,0.03485594626754144,1.0,1.0,,,,,
1256,55304,1256,0.1904601743656955,0.0,0.5,,,,,
1257,55361,1257,0.029151765826718107,1.0,1.0,0.022889136567393054,1.0,1.0,,
1258,55402,1258,0.023526357062411934,1.0,1.0,,,,,
1259,55435,1259,0.08422569662332308,0.0,0.0,,,,,
1260,55476,1260,0.023760658991221536,1.0,1.0,,,,,
1261,55517,1261,0.0359210677213921,1.0,1.0,,,,,
1262,55550,1262,0.023225085090926217,1.0,1.0,,,,,
1263,55615,1263,0.040414715967178834,1.0,1.0,,,,,
1264,55688,1264,0.0231156529039199,1.0,1.0,,,,,
1265,55721,1265,0.023011902404419686,1.0,1.0,0.01590970132607815,1.0,1.0,,
1266,55762,1266,0.02998597351849776,1.0,1.0,,,,,
1267,55795,1267,0.025350027878095177,1.0,1.0,,,,,
1268,55828,1268,0.013959230686779608,1.0,1.0,,,,,
1269,55853,1269,0.01961911819924154,1.0,1.0,,,,,
1270,55918,1270,0.02333175096246624,1.0,1.0,,,,,
1271,55935,1271,0.014600121183761984,1.0,1.0,,,,,
1272,55968,1272,0.026584359487345957,1.0,1.0,,,,,
1273,56041,1273,0.027421231584979625,1.0,1.0,0.017163490064837958,1.0,1.0,,
1274,56090,1274,0.023916313713871585,1.0,1.0,,,,,
1275,56139,1275,0.030940673108319362,1.0,1.0,,,,,
1276,56188,1276,0.023663639216654767,1.0,1.0,,,,,
1277,56221,1277,0.021797144360814827,1.0,1.0,,,,,
1278,56246,1278,0.007771001288457622,1.0,1.0,,,,,
1279,56279,1279,0.02381853015664632,1.0,1.0,,,,,
1280,56320,1280,0.029385917850065658,1.0,1.0,,,,,
1281,56401,1281,0.02983195794005812,1.0,1.0,0.026585587068014876,1.0,1.0,,
1282,56434,1282,0.014721774015730346,1.0,1.0,,,,,
1283,56515,1283,0.06358898828920179,0.0,0.5,,,,,
1284,56548,1284,0.019812376033114275,1.0,1.0,,,,,
1285,56589,1285,0.1674392564080472,0.0,0.0,,,,,
1286,56630,1286,0.02328376074710218,1.0,1.0,,,,,
1287,56703,1287,0.024121059566900083,1.0,1.0,,,,,
1288,56800,1288,0.03067236207292571,1.0,1.0,,,,,
1289,56825,1289,0.02561788866093404,1.0,1.0,0.008402501179222383,1.0,1.0,,
1290,56906,1290,0.03423483356229278,1.0,1.0,,,,,
1291,56923,1291,0.02727335758179095,1.0,1.0,,,,,
1292,56964,1292,0.024028961960457142,1.0,1.0,,,,,
1293,57029,1293,0.03327617545037075,1.0,1.0,,,,,
1294,57054,1294,0.022363956141548534,1.0,1.0,,,,,
1295,57095,1295,0.02634874035294024,1.0,1.0,,,,,
1296,57120,1296,0.018350334777033572,1.0,1.0,,,,,
1297,57193,1297,0.030193488086360895,1.0,1.0,0.0252296028743805,1.0,1.0,,
1298,57218,1298,0.012185941691862656,1.0,1.0,,,,,
1299,57283,1299,0.03537215506737141,1.0,1.0,,,,,
1300,57340,1300,0.03479590558941814,1.0,1.0,,,,,
1301,57365,1301,0.022933154976426708,1.0,1.0,,,,,
1302,57390,1302,0.011751805188693253,1.0,1.0,,,,,
1303,57423,1303,0.016573551124510998,1.0,1.0,,,,,
1304,57448,1304,0.010851577370367427,1.0,1.0,,,,,
1305,57473,1305,0.011299779735044523,1.0,1.0,0.030230810624079823,1.0,1.0,,
1306,57514,1306,0.020678680751394896,1.0,1.0,,,,,
1307,57531,1307,0.01523222993653178,1.0,1.0,,,,,
1308,57564,1308,0.02006201889151356,1.0,1.0,,,,,
1309,57629,1309,0.02490994109449073,1.0,1.0,,,,,
1310,57702,1310,0.01783806174158495,1.0,1.0,,,,,
1311,57735,1311,0.01919974835150235,1.0,1.0,,,,,
1312,57792,1312,0.02735330193485262,1.0,1.0,,,,,
1313,57825,1313,0.016945399331881605,1.0,1.0,0.02151755871926895,1.0,1.0,,
1314,57890,1314,0.02970771779292491,1.0,1.0,,,,,
1315,57915,1315,0.01366980673877464,1.0,1.0,,,,,
1316,57940,1316,0.022468419119824907,1.0,1.0,,,,,
1317,57965,1317,0.018118855332928945,1.0,1.0,,,,,
1318,57998,1318,0.024351591683582613,1.0,1.0,,,,,
1319,58039,1319,0.02687510518016757,1.0,1.0,,,,,
1320,58160,1320,0.030904673894335585,1.0,1.0,,,,,
1321,58201,1321,0.09903513179211881,0.0,0.0,0.025348519213304884,1.0,1.0,,
1322,58226,1322,0.013930583004763832,1.0,1.0,,,,,
1323,58259,1323,0.07484040470307178,0.0,0.0,,,,,
1324,58292,1324,0.015526996027506783,1.0,1.0,,,,,
1325,58325,1325,0.011663685608727903,1.0,1.0,,,,,
1326,58390,1326,0.030216774739307905,1.0,1.0,,,,,
1327,58423,1327,0.014744225808956202,1.0,1.0,,,,,
1328,58464,1328,0.023021399740685414,1.0,1.0,,,,,
1329,58489,1329,0.01216818569872449,1.0,1.0,0.025764050126866778,1.0,1.0,,
1330,58514,1330,0.014707836988433105,1.0,1.0,,,,,
1331,58563,1331,0.03381939347223749,0.0,0.0,,,,,
