,Planet Name,Eclipse Flux Ratio 1.1-1.185um,Eclipse Flux Ratio 1.185-1.27um,Eclipse Flux Ratio 1.27-1.355um,Eclipse Flux Ratio 1.355-1.44um,Eclipse Flux Ratio 1.44-1.525um,Eclipse Flux Ratio 1.525-1.61um,Eclipse Flux Ratio 1.61-1.695um,Eclipse Flux Ratio 1.695-1.78um,Eclipse Flux Ratio 1.78-1.865um,Eclipse Flux Ratio 1.865-1.95um
230,GJ3470b,2.9787032464261693e-09,7.938256479044332e-09,1.8627895986400628e-08,3.937348099487495e-08,7.62978510568004e-08,1.374474621965641e-07,2.3276007828211263e-07,3.7388013397095865e-07,5.73848755528747e-07,8.467067430564873e-07
231,HAT-P-15b,9.41030361543193e-08,2.0363471619611858e-07,3.9791932169452173e-07,7.15185381771544e-07,1.1992759137933356e-06,1.897469463585095e-06,2.858092910050897e-06,4.128223147454377e-06,5.751688962278928e-06,7.767493499069211e-06
232,K2-55b,1.0641210309185261e-07,2.1254712948007815e-07,3.8752329985762353e-07,6.556079785449137e-07,1.0423760492106666e-06,1.5732340869583716e-06,2.272091376031159e-06,3.160291098433622e-06,4.255849396235947e-06,5.573000470206265e-06
233,WASP-166b,1.1783216298415035e-06,1.9529203124884546e-06,3.0232211343163807e-06,4.426078344979658e-06,6.1874739851177135e-06,8.322222509250316e-06,1.083463932433292e-05,1.3719815967725877e-05,1.6965200225929543e-05,2.0552255852571452e-05
234,HIP65Ab,0.0001835387778435606,0.00027491838865132496,0.0003898983984328289,0.0005287911935916936,0.0006911066073749263,0.0008757170293557095,0.0010810277465890198,0.0013051338939963132,0.0015459545473422718,0.0018013407755909734
235,WASP-101b,2.6705184805576413e-05,3.9488130128931595e-05,5.53398976466957e-05,7.423239487781716e-05,9.603840146149642e-05,0.00012055739600356228,0.00014753990588093076,0.00017670843049054206,0.00020777423167769976,0.0002404500425274345
236,WASP-5b,7.3676026218037e-05,0.00010197701105261045,0.00013495706703964982,0.00017218585071949267,0.00021315028426450362,0.0002573013102831175,0.00030408870512520756,0.00035298508616436123,0.0004035010575114188,0.00045519356976459895
237,XO-3b,3.5664301660321854e-05,5.019154637638705e-05,6.737740352475689e-05,8.703113995535002e-05,0.00010890348012224658,0.00013271325647772064,0.00015816832008747736,0.0001849807875702711,0.00021287736456842868,0.00024160571618945785
238,K2-121b,6.21903007937748e-08,1.4095379484371033e-07,2.8695041265114374e-07,5.349087929218309e-07,9.268153170633903e-07,1.5103124377139711e-06,2.3366123527560715e-06,3.4582178540184403e-06,4.9267034039751725e-06,6.7907426703001834e-06
239,WASP-165b,2.287547579678961e-05,3.249587585383643e-05,4.398934484172236e-05,5.724991114881508e-05,7.212526903190418e-05,8.843492165098009e-05,0.00010598506205041867,0.00012457992079209344,0.00014402985696146956,0.0001641567121205841
240,K2-25b,7.226528038506377e-12,3.0633272553570214e-11,1.079223058693664e-10,3.2651083968536837e-10,8.702285505668257e-10,2.084861464284941e-09,4.562885338792055e-09,9.242614360829147e-09,1.75139193327612e-08,3.1320971815013236e-08
241,LTT3780c,9.369050038717203e-17,7.766310565204081e-16,4.923222840276125e-15,2.5017078802425264e-14,1.0571676461853077e-13,3.8249096483186766e-13,1.2128685688603709e-12,3.4351692621380456e-12,8.825962625006655e-12,2.083647328885916e-11
242,HAT-P-9b,2.3199593301298952e-05,3.441408613220453e-05,4.8363419368916585e-05,6.50332955579136e-05,8.43197626720766e-05,0.0001060517597310351,0.00013001266417443592,0.00015595900352685576,0.00018363561420596723,0.000212787226079109
243,HAT-P-28b,1.320535828950785e-05,2.0636976464601658e-05,3.035534274741967e-05,4.2493077287165106e-05,5.709694953923014e-05,7.413808189926051e-05,9.352562734492915e-05,0.00011512139197332699,0.00013875375158270306,0.0001642299344249707
244,HAT-P-49b,9.920830553289132e-05,0.00012750299642283556,0.00015817845832909392,0.0001906811416165038,0.00022450262140804821,0.0002591940097379361,0.00029437064633027756,0.0003297107364768145,0.00036495058016693626,0.0003998781718770535
245,K2-266d,2.7505130700510357e-12,1.0718288913136304e-11,3.505046554817684e-11,9.922821292549972e-11,2.4916163253642627e-10,5.656555994898456e-10,1.1789722917750036e-09,2.2841255718829546e-09,4.155293484247026e-09,7.157788261841687e-09
246,WASP-98b,5.7876645993484944e-06,1.0044595911072516e-05,1.619030863107145e-05,2.4563830976017097e-05,3.5446171988194864e-05,4.904842114431932e-05,6.550770907314107e-05,8.488930239758341e-05,0.00010719292878764063,0.0001323616078427363
247,WASP-85Ab,2.4164257808138886e-05,3.7003546505199776e-05,5.346659055119297e-05,7.367333546859282e-05,9.761181606396549e-05,0.00012516056529771847,0.00015611387111658014,0.00019020633989659015,0.00022713474183605416,0.00026657622866654157
248,WASP-157b,5.2841390628374144e-06,8.595893682908595e-06,1.3093044392513238e-05,1.889854106572557e-05,2.6090674218179868e-05,3.470408118859015e-05,4.4734024542580725e-05,5.614249603318185e-05,6.886501616851229e-05,8.281734419778485e-05
249,HAT-P-6b,3.0991607271374004e-05,4.418394694266897e-05,5.99824244009486e-05,7.824339182509809e-05,9.875749869789383e-05,0.0001212752774297739,0.00014552814375165326,0.00017124440510566093,0.00019816066463520103,0.00022602935904548268
250,WASP-153b,4.531828835681667e-05,6.313636643323616e-05,8.402432915184843e-05,0.00010772505961445387,0.00013392164696041472,0.0001622681505147815,0.00019241300657412867,0.00022401555706482321,0.0002567568070711904,0.0002903456774371649
251,HAT-P-31b,9.140845775419578e-06,1.394406371933584e-05,2.0080871340131647e-05,2.7589591456639107e-05,3.646044718244615e-05,4.6644152885600036e-05,5.806137948062041e-05,7.061183194392107e-05,8.418223673939659e-05,9.865294100892445e-05
252,TOI-216.02,1.632931270111304e-10,5.330928074693294e-10,1.4925735176644199e-09,3.683522210175463e-09,8.185476115287667e-09,1.665651961204512e-08,3.1457433620579024e-08,5.5741746194583e-08,9.349971112069682e-08,1.4955107454021153e-07
253,WASP-47b,5.188980692578226e-06,8.529161675397593e-06,1.3110702119409311e-05,1.907811869916499e-05,2.6529972684116807e-05,3.551850197568297e-05,4.6053042768521364e-05,5.810574718216433e-05,7.161837083296872e-05,8.650923665988466e-05
254,HD63433b,1.1948902782692532e-08,2.399868377434566e-08,4.3936952865281514e-08,7.456268794617807e-08,1.1882214756072817e-07,1.7963536281518948e-07,2.5974080617539456e-07,3.615715619062723e-07,4.871683744490228e-07,6.381290187242609e-07
255,Kepler-435b,2.110833907260032e-05,2.9404460533890667e-05,3.91262411888933e-05,5.015280975910675e-05,6.233577690225988e-05,7.551358204997486e-05,8.952236760117698e-05,0.00010420362446312697,0.0001194091403332186,0.00013500385082025994
256,WASP-56b,3.3319722206954086e-06,5.6387481230372916e-06,8.890691386257681e-06,1.3229492312752788e-05,1.8764261211003042e-05,2.5568307189982422e-05,3.367944939211514e-05,4.310281607854011e-05,5.3815148375099546e-05,6.576980670302265e-05
257,WASP-42b,6.648662734602829e-07,1.3038054616698916e-06,2.338177727520308e-06,3.8970431828435265e-06,6.112523649378147e-06,9.111939679553808e-06,1.3011183538740617e-05,1.7909783637995647e-05,2.3887761154125094e-05,3.10041392931969e-05
258,GJ1214b,1.5517715988227637e-10,5.423437256124661e-10,1.6141661531242598e-09,4.20944577578207e-09,9.834271164615904e-09,2.0946489902679317e-08,4.1249592981023406e-08,7.596126014949633e-08,1.3202442181766937e-07,2.182366391859239e-07
259,TOI-150.01,6.919710456047438e-06,1.0804493601856302e-05,1.5877583816933623e-05,2.2204767509559874e-05,2.9807078767831858e-05,3.8666414797092445e-05,4.8732870076848196e-05,5.993247074510666e-05,7.217446303574793e-05,8.535769206627702e-05
260,TOI-451c,6.5937418866177e-09,1.4627603380169714e-08,2.9210954749491744e-08,5.35149462275505e-08,9.127358290486296e-08,1.466163292092931e-07,2.2387014169623857e-07,3.2735733295572194e-07,4.6120999505148035e-07,6.292145557418092e-07
261,TOI-2076d,7.489418400217962e-11,2.3127291483405428e-10,6.167332646522022e-10,1.4579553255984447e-09,3.1182927517777394e-09,6.131948121979945e-09,1.1229692256466796e-08,1.9352323232618697e-08,3.165008457477461e-08,4.9468261846953045e-08
262,TOI-1266c,1.6288381006014715e-17,1.4275415295627056e-16,9.50047906000606e-16,5.0386937923999554e-15,2.2115263933117837e-14,8.276575516110636e-14,2.7052465738660847e-13,7.874180053047181e-13,2.073781261818924e-12,5.007219363826701e-12
263,Qatar-10b,0.00019280098718253477,0.0002537791220326957,0.00032146852005168693,0.0003946912003889534,0.0004722889455306794,0.0005531799730434752,0.0006363902974419179,0.0007210670758177216,0.0008064800096745018,0.0008920154149727845
264,TOI-270d,1.494240512490551e-15,1.0128359263402053e-14,5.381479161976186e-14,2.3394162978883966e-13,8.603634693355172e-13,2.748691248721937e-12,7.792166564520018e-12,1.99411513803797e-11,4.672166303613218e-11,1.013947124729488e-10
265,WASP-72b,0.00010213342124628648,0.0001283098898002889,0.00015609056509625907,0.00018498692684457968,0.00021457367836885262,0.00024449256611732437,0.0002744497478373047,0.0003042097628023715,0.0003335880794428913,0.0003624434111805627
266,WASP-91b,3.603631199049434e-06,6.26795465970985e-06,1.0124835026882621e-05,1.5393611801626687e-05,2.2258239182909944e-05,3.085923259313737e-05,4.129056650252723e-05,5.3600508776782885e-05,6.779523107206652e-05,8.38441202883501e-05
267,Kepler-7b,2.642256245918844e-05,3.7751493803300894e-05,5.135503749042401e-05,6.711852213181995e-05,8.486829936627224e-05,0.00010439365621041503,0.00012546507388230428,0.00014784835474109981,0.00017131485250969518,0.0001956483751038224
268,WASP-28b,1.8787572117337427e-05,2.8587107317545742e-05,4.1076315952923564e-05,5.6323837863128544e-05,7.430190698119028e-05,9.490422046193988e-05,0.00011796530896138604,0.00014327891990090734,0.00017061406033358253,0.00019972815380001632
269,WASP-131b,9.83113506999793e-06,1.4954096794889621e-05,2.14818783553099e-05,2.9450259044316218e-05,3.884472454730539e-05,4.960978030594348e-05,6.165904889028898e-05,7.488485556970517e-05,8.916659647180609e-05,0.00010437760412206033
270,HAT-P-20b,9.249352304212361e-07,1.8276318836559281e-06,3.3003782621235244e-06,5.535773469637147e-06,8.73366567770764e-06,1.3089426683307504e-05,1.8783754916616825e-05,2.5974789144160594e-05,3.47927898798976e-05,4.533727076356069e-05
271,WASP-35b,2.1520710721799325e-05,3.28361901450025e-05,4.729736811235505e-05,6.499610662296721e-05,8.591077666270306e-05,0.00010992640122842322,0.00013685690708503808,0.00016646650283499732,0.00019848851717270153,0.00023264098394809915
272,WASP-20b,1.076857391649017e-05,1.692112796581262e-05,2.5006358816525477e-05,3.514706547659859e-05,4.7392956080904316e-05,6.172856277974443e-05,7.808440563911268e-05,9.63492065352595e-05,0.00011638168588411306,0.00013802109253047937
273,WASP-158b,1.6063928515003117e-05,2.345090407766466e-05,3.250069389794407e-05,4.31722316561188e-05,5.537428128130973e-05,6.898040240781599e-05,8.384237177739e-05,9.98012593172505e-05,0.00011669598839088265,0.00013436956370186057
274,LP714-47b,3.535341860307264e-09,9.29234486386359e-09,2.1538659798603606e-08,4.502618739021817e-08,8.638690206394436e-08,1.5422227094806666e-07,2.590238243548256e-07,4.129389339162788e-07,6.294154719888578e-07,9.227685106514551e-07
275,HIP67522b,9.588493855030424e-07,1.6689441736564262e-06,2.696699680428881e-06,4.100025060064239e-06,5.927168204836412e-06,8.214628120127552e-06,1.0986405131726704e-05,1.4254302780893425e-05,1.8018960892523016e-05,2.2271326965674456e-05
276,TOI-1859b,5.017177927671798e-11,1.6980718676645994e-10,4.904359227249038e-10,1.2434800752777473e-09,2.8294171583624422e-09,5.879068460268369e-09,1.1311154838398708e-08,2.0378286990180136e-08,3.4695330455399733e-08,5.6246722992952416e-08
277,EPIC246851721b,4.474402606462267e-06,6.991416509700473e-06,1.0280753852486995e-05,1.4385921369541123e-05,1.932132437064398e-05,2.5075858292592346e-05,3.1617639078219454e-05,3.889901281920464e-05,4.68612903200777e-05,5.54389006030806e-05
278,WASP-26b,4.663505811997123e-05,6.568842372756521e-05,8.825659503600807e-05,0.00011409589932201274,0.00014288382281201693,0.00017425395741864648,0.00020782363995683434,0.00024321427616732401,0.00028006524170652016,0.0003180425828098614
279,Qatar-9b,7.169622424924669e-06,1.2266077058880533e-05,1.9536865449151506e-05,2.9346166281794682e-05,4.1989798267295026e-05,5.7683958310438534e-05,7.656237275534928e-05,9.86798394640748e-05,0.00012402005257992275,0.00015250585767132496
280,HATS-26b,8.586710759088674e-05,0.00011369733999246308,0.00014476866009746305,0.00017854945771123384,0.00021450767488787433,0.0002521393919497542,0.0002909855369471691,0.00033063990647461545,0.00037075125973070374,0.00041102164519909995
281,KELT-9b,0.0008164541832618088,0.0009029017296264966,0.0009839542315442959,0.001059718906822553,0.001130424677640812,0.0011963649040334613,0.0012578609610105814,0.0013152396589443311,0.0013688197227205894,0.0014189041248817823
282,WASP-104b,3.7317874340588065e-05,5.4941120655792426e-05,7.672649433539423e-05,0.00010262609820678037,0.0001324600017334873,0.00016595103769698395,0.00020275744037109226,0.0002425008149862391,0.0002847885477138738,0.00032923074980562494
283,KELT-23Ab,5.051162366523734e-05,7.369201483486893e-05,0.00010208601042136623,0.00013556781697651632,0.0001738545013951765,0.00021655244819153844,0.0002631991525206464,0.0003132978187158636,0.00036634419036272895,0.00042184614501099103
284,HATS-2b,6.982459709399713e-05,9.992551546937335e-05,0.0001361595528374269,0.00017824778217687763,0.0002257484057969456,0.00027811427844560743,0.0003347416329582822,0.0003950083958605753,0.000458302431049898,0.000524041016415559
285,WASP-69b,6.070110378052674e-07,1.2092878458233188e-06,2.199296387695161e-06,3.7118297906324118e-06,5.8880877240237054e-06,8.867428697060464e-06,1.2780048959714243e-05,1.7741190898829847e-05,2.3847112870552498e-05,3.117277892089615e-05
286,CoRoT-19b,2.534900951693262e-05,3.601812349204857e-05,4.8759965546540676e-05,6.345418288774222e-05,7.992946335015943e-05,9.798384860640893e-05,0.00011740129756794085,0.00013796423846058656,0.00015946245454337115,0.00018169890982197326
287,Kepler-18d,5.3867773352117956e-09,1.3134854197154407e-08,2.8490394600933165e-08,5.614053175387896e-08,1.0215248578408838e-07,1.738606332819743e-07,2.7963460231381834e-07,4.2856478037844733e-07,6.301062511708004e-07,8.937188810516494e-07
288,HD209458b,1.9570789599689422e-05,2.9907883904994167e-05,4.313700973232278e-05,5.934710504092871e-05,7.852233889430227e-05,0.00010056040179791696,0.00012529286611870374,0.00015250483757762044,0.00018195233164244192,0.00021337669161774014
289,GJ357b,1.7473126939679577e-12,6.906300088596548e-12,2.2879804305693493e-11,6.555057883002939e-11,1.664198394648037e-10,3.81683990883909e-10,8.030951465771477e-10,1.5696799897978384e-09,2.8791534765088715e-09,4.997841665784586e-09
290,WASP-43b,6.617595540379156e-05,9.798457903239856e-05,0.00013758000939093914,0.00018496298631401822,0.00023988058832574623,0.00030188544047864526,0.000370393754101985,0.00044473689648261594,0.0005242041318673408,0.0006080760870350709
291,HD189733b,9.107321735029173e-06,1.5247167583866766e-05,2.382083719257655e-05,3.516738903147833e-05,4.9540379798969594e-05,6.71019097957578e-05,8.792518730454684e-05,0.00011200288087012333,0.00013925879346281372,0.0001695609069451942
292,WASP-173Ab,0.00013628912734924364,0.00018283024492964502,0.0002354641100773158,0.0002933388103972847,0.00035556341503987653,0.00042126544150598036,0.0004896278467334093,0.0005599100762846614,0.0006314575611237442,0.0007037033549550792
293,WASP-172b,3.07802594272804e-05,4.3179922245811106e-05,5.7798249857567644e-05,7.446377098913557e-05,9.295852871163842e-05,0.00011304053608374254,0.00013446110472068888,0.00015697725962601406,0.00018035996704678567,0.0002043990556812857
294,TOI-1333b,2.2360694583469536e-05,3.1659852858913344e-05,4.272612169977736e-05,5.544770214488888e-05,6.967100987015586e-05,8.52181804684425e-05,0.00010190113273159848,0.00011953207078176292,0.00013793079624236,0.0001569293985043664
295,TOI-4479b,7.252303632891214e-08,1.5044547609525656e-07,2.8370477021265696e-07,4.947151282403308e-07,8.083567564141174e-07,1.2506829333309681e-06,1.8476070858348474e-06,2.6237119583866294e-06,3.601270556978878e-06,4.799520249082797e-06
296,WASP-148b,5.939400500561007e-08,1.2945953014468436e-07,2.5458012781022844e-07,4.601177176209528e-07,7.753864427345559e-07,1.2322350118769341e-06,1.8634599639270985e-06,2.7012517069787557e-06,3.775821320905113e-06,5.114296416247148e-06
297,AUMicb,7.809921090421977e-11,2.5203804147238423e-10,6.991517571764475e-10,1.7125779934037444e-09,3.782691629166228e-09,7.659595300633953e-09,1.4408126538885254e-08,2.544777217773886e-08,4.2572274280546875e-08,6.794667953176681e-08
298,WASP-12b,0.0007188355081534294,0.0008557957344252708,0.0009937967614699179,0.001131012503218012,0.001266077070934937,0.0013980048156379,0.001526114175807979,0.0016499609333700822,0.0017692825048106666,0.0018839528891778526
299,TOI-4515b,3.961769818395115e-09,1.100968120259714e-08,2.6771026774569722e-08,5.8337414956810457e-08,1.1606346016079522e-07,2.1393200595406017e-07,3.696330080327876e-07,6.043460913262752e-07,9.422606247345675e-07,1.4098958395350962e-06
300,LHS1678b,8.415474262367117e-09,1.7370278860500793e-08,3.261081764835275e-08,5.663952093974153e-08,9.221619977700207e-08,1.4221212246393336e-07,2.0946413218164053e-07,2.966442317022118e-07,4.0615403965793444e-07,5.400481224714889e-07
301,LHS1678c,2.276176413924858e-12,8.5873673284594e-12,2.7313450552945297e-11,7.549215850246679e-11,1.8564287891339864e-10,4.1380710991475965e-10,8.486614460009515e-10,1.6207862798447468e-09,2.9110756505248545e-09,4.957362006938593e-09
302,LHS1678d,2.186643452688173e-13,9.72890378948475e-13,3.5750216473761916e-12,1.1223153719413206e-11,3.0905022345409765e-11,7.622170721183673e-11,1.7120410448950776e-10,3.5498080972318203e-10,6.869903909152718e-10,1.252314520750658e-09
303,TOI-1994b,5.3108313178567905e-05,6.725615449421428e-05,8.236888118457486e-05,9.817552319377192e-05,0.00011443708849217197,0.00013094992910751222,0.00014754516139452807,0.00016408591618826554,0.00018046359065014905,0.0001965938237938999
304,GJ806b,5.265174049484025e-08,1.0187554325011165e-07,1.807502830173456e-07,2.986724420105557e-07,4.6522309226530716e-07,6.89615405917896e-07,9.802306755181622e-07,1.3442727082331432e-06,1.7875468064530724e-06,2.3143535777925025e-06
305,Kepler-91b,1.8207156882301783e-05,2.2532372733253083e-05,2.7069870495888677e-05,3.174418591901293e-05,3.649101115548835e-05,4.1257189620897036e-05,4.599991104221547e-05,5.068552313109566e-05,5.5288220855645604e-05,5.97887649480829e-05
306,TOI-3688Ab,1.916720761477254e-05,2.8324742121994444e-05,3.967898292728668e-05,5.3210925993197804e-05,6.883072283140824e-05,8.639598067641422e-05,0.00010572906702041274,0.00012663202157307729,0.00014889855813793456,0.00017232317816512417
307,LHS1478b,9.448354767121122e-11,2.987680977969059e-10,8.143544821635851e-10,1.9645442593047025e-09,4.281590766854377e-09,8.568204015517875e-09,1.5949577974590095e-08,2.7908665459878838e-08,4.630010715830405e-08,7.334129927394239e-08
308,Kepler-1658b,3.2934833882041834e-05,4.147795449567199e-05,5.056648664864934e-05,6.0039894822792014e-05,6.975753650797752e-05,7.960026045488544e-05,8.946980046436707e-05,9.928697643563143e-05,0.00010898936646818141,0.00011852885649868212
309,GJ9827b,2.743378365504622e-07,4.586319747286616e-07,7.159381370222203e-07,1.0565639689161412e-06,1.4883139032101429e-06,2.0162920217404654e-06,2.6429566618518222e-06,3.3683492471698767e-06,4.190426186645747e-06,5.105436635705053e-06
310,GJ9827c,1.525423854110966e-09,3.516918342555617e-09,7.268176005739627e-09,1.3730832862557447e-08,2.4076433981907243e-08,3.9657427463444796e-08,6.195204492217295e-08,9.250102160212504e-08,1.328435215547072e-07,1.84458057378028e-07
311,GJ9827d,2.153036002740247e-10,6.067594123097403e-10,1.4944347291341338e-09,3.2951794792646256e-09,6.627464595660915e-09,1.2339304817536522e-08,2.1519334334996475e-08,3.54894560605047e-08,5.5780288387044194e-08,8.409265655501985e-08
312,LTT1445Ab,4.563187928554379e-14,2.417293485273173e-13,1.035038585898591e-12,3.719234689450304e-12,1.1548950335000047e-11,3.1716722199774396e-11,7.847886916876181e-11,1.776092091088861e-10,3.7219365005610286e-10,7.295830091034208e-10
313,KELT-4Ab,8.77972155579955e-05,0.00011937756546968097,0.00015553687304520504,0.0001957251353488753,0.00023934062202762737,0.0002857750011722405,0.000334444235298775,0.00038480779726094425,0.00043637902486803925,0.0004887291612408338
314,HAT-P-54b,1.1752935413416517e-07,2.6826783472680587e-07,5.495405714894923e-07,1.030075431625702e-06,1.7935898208943198e-06,2.935760029507618e-06,4.560146589354086e-06,6.773653303927502e-06,9.682034564604095e-06,1.3385840383276285e-05
315,MASCARA-4b,0.00015683534338578812,0.00019494184301108752,0.00023492044257642482,0.00027608527398894034,0.0003178590778834586,0.00035977064064407244,0.00040144515754163675,0.00044259162295316387,0.00048298966906987705,0.0005224771580469393
316,HATS-70b,0.00024935158389511914,0.00029721260979910746,0.00034543683643576404,0.0003933848864935467,0.0004405806745872949,0.00048668214678422047,0.0005314538090006565,0.0005747429056678208,0.0006164597072421784,0.0006565616822783649
317,WASP-52b,2.2639727329913197e-05,3.6118070634097464e-05,5.410536719673397e-05,7.698126693072435e-05,0.00010495599378750062,0.00013808100846167789,0.00017626971105013539,0.00021932294026609883,0.00026695543630355257,0.0003188207786543125
318,WASP-7b,4.9793197133738335e-06,7.83604074954876e-06,1.1593936632808228e-05,1.631077588354218e-05,2.20100907065036e-05,2.868487848957772e-05,3.6302836485626024e-05,4.481209135388371e-05,5.414673155409583e-05,6.423174266548167e-05
319,HAT-P-44b,2.418189707509455e-06,4.360987227224928e-06,7.269055955279636e-06,1.1359572021875197e-05,1.68281663135663e-05,2.3838492697343615e-05,3.251607825404675e-05,4.2946019446444155e-05,5.5173740589753086e-05,6.920793927007185e-05
320,KELT-14b,0.00015130550392793984,0.0002000637953818886,0.0002544453330975201,0.0003135203262624527,0.00037636014680743503,0.00044208652830345714,0.0005099002225291681,0.0005790946487189601,0.0006490593176576671,0.0007192767648400624
321,WASP-192b,3.2710558614847986e-05,4.685345770735876e-05,6.387718136620002e-05,8.364599406423776e-05,0.00010594783018956604,0.0001305218328040234,0.0001570815149560632,0.00018533283521507743,0.00021498740823688246,0.0002457715195640589
322,WASP-162b,1.0805037381947977e-07,2.2908501681075727e-07,4.3977806081792407e-07,7.782327896354159e-07,1.2872294156177388e-06,2.011969196855225e-06,2.997733032387815e-06,4.287726443945495e-06,5.921287927461988e-06,7.932546932567805e-06
323,TOI-169b,4.1164896235551506e-05,5.725430268606989e-05,7.608650507205001e-05,9.742581303311613e-05,0.00012098438951927729,0.00014644973679797777,0.0001735054880684724,0.000201845997242496,0.00023118575785963037,0.00026126480683252493
324,GJ1132b,6.093473302400427e-11,2.0138455087538398e-10,5.705922910623457e-10,1.424428740777624e-09,3.2004934255234596e-09,6.581959992005309e-09,1.2557220897123121e-08,2.2467443516591062e-08,3.8035968128516326e-08,6.137612143913877e-08
325,HD63433c,8.223536814774354e-11,2.3776938876184444e-10,5.984832554063714e-10,1.3443889373288936e-09,2.747605723322278e-09,5.187376369842237e-09,9.157588524439163e-09,1.5265680041471868e-08,2.4223169203466236e-08,3.682910330678727e-08
326,HATS-52b,0.00017887100015651333,0.00023894236837927835,0.0003065833200387995,0.00038067312562049116,0.00046005839236026603,0.000543623217854535,0.0006303329544575717,0.0007192578881405269,0.0008095826720315991,0.0009006062922280141
327,HATS-57b,1.973423552374961e-05,3.0331218215306025e-05,4.397409748091919e-05,6.078167148991123e-05,8.076128236784282e-05,0.00010382628072343802,0.00012981642742254654,0.00015851818069579436,0.0001896830523046944,0.00022304315175004715
328,KELT-15b,3.762033719715167e-05,5.366384447314521e-05,7.28975121308644e-05,9.515315392307122e-05,0.00012018111852216605,0.0001476812053138041,0.0001773282548990376,0.00020879182395817873,0.0002417503359777353,0.0002759005484317928
329,HD202772Ab,7.291627912605084e-05,9.278320375503404e-05,0.00011412795967890175,0.00013656835782181292,0.00015976101651236837,0.00018340843251409607,0.00020726002216928783,0.00023110960776996257,0.0002547910609026265,0.0002781732103326169
330,HATS-10b,9.059268609891763e-06,1.4065674234776081e-05,2.057101671765011e-05,2.865000477522782e-05,3.8321444837913475e-05,4.955582838689407e-05,6.228484299453877e-05,7.641120020977372e-05,9.181777228586406e-05,0.00010837550391577814
331,K2-198d,2.090878069190462e-08,4.244344555447117e-08,7.844603249877154e-08,1.3426234964418752e-07,2.1560469581103252e-07,3.282222435879582e-07,4.77595765712669e-07,6.686852608386463e-07,9.0574412516757e-07,1.1922017585182542e-06
332,HATS-64b,3.886681723101168e-05,5.356626634908561e-05,7.061004111242444e-05,8.976107853797392e-05,0.00011074535754402506,0.00013327554887124088,0.00015706811556100787,0.00018185470562164215,0.00020738900170934348,0.00023345018565493607
333,K2-260b,0.00010849233203269003,0.00014237548791724337,0.00017986921645525222,0.0002203143659588423,0.000263069398951806,0.0003075400239619386,0.0003531949507221718,0.00039957194211018776,0.0004462775571733755,0.000492983116700231
334,WASP-180Ab,2.6564734347297864e-05,3.8977134290962366e-05,5.4253509473309234e-05,7.23390562744204e-05,9.30901341693273e-05,0.00011629957320290877,0.00014171975245749876,0.00016908190548187076,0.0001981112315157959,0.00022853803989066724
335,TOI-674b,8.51434714108022e-09,2.2440030014413772e-08,5.215467307462925e-08,1.0932066981099033e-07,2.1029297392179107e-07,3.7638697673729404e-07,6.337302750107469e-07,1.0127255466100117e-06,1.547201906840831e-06,2.2733580608442865e-06
336,TrES-3b,0.00012079819763134264,0.00017088238012449869,0.00023047549369862571,0.00029898566949851976,0.000375595647997585,0.0004593558301111824,0.0005492594111728938,0.000644298807112062,0.0007435052061580504,0.0008459741646869575
337,WASP-10b,2.554591065286351e-06,4.760235837152532e-06,8.166817470493539e-06,1.3093883561944936e-05,1.9847088224425173e-05,2.8700561080582863e-05,3.988426536049021e-05,5.35765118198629e-05,6.990108327378592e-05,8.892806734529113e-05
338,TOI-1789b,5.383613177207309e-05,7.110375458017635e-05,9.033724021185163e-05,0.00011120552462957828,0.00013337956077200529,0.00015654936697990048,0.00018043380403310268,0.00020478508488805906,0.0002293897273774058,0.00025406727297405636
339,KELT-1b,0.0002243580048664432,0.00027252094176357007,0.0003219861288365006,0.00037199041376761104,0.0004219263503596308,0.0004713247048921797,0.0005198334609022902,0.000567196947111853,0.0006132368755706906,0.0006578359912725149
340,WASP-107b,1.9170908827975295e-08,4.90579625349002e-08,1.1104659085506565e-07,2.2728155245087397e-07,4.278550220798642e-07,7.508352675739087e-07,1.2415762278518055e-06,1.9514225120112706e-06,2.935990456175637e-06,4.253225972734692e-06
341,WASP-36b,0.00011349822685207212,0.00015707236556526826,0.000207827316526956,0.0002650936793633181,0.0003280767055124069,0.0003959283662036238,0.0004678007656744705,0.0005428827745746662,0.000620422971223553,0.0006997421465317806
342,Kepler-18c,7.351244535224419e-08,1.4508028884728503e-07,2.61615525398856e-07,4.3813038405933305e-07,6.901080091854711e-07,1.0325818994746476e-06,1.4793474003605455e-06,2.0423632463676424e-06,2.731359347424589e-06,3.5536379462426525e-06
343,HAT-P-68b,2.448327849578573e-06,4.566240217709811e-06,7.840742773015467e-06,1.2581591500496614e-05,1.9085927417918477e-05,2.76211427448806e-05,3.8412492880909146e-05,5.163565355633154e-05,6.741372920630005e-05,8.581786426710528e-05
344,TOI-1807b,3.413599929622501e-06,4.590631466880624e-06,5.927170939986448e-06,7.402566355464136e-06,8.994764298217064e-06,1.0681808957289654e-05,1.244284853840277e-05,1.425874481792528e-05,1.6112385439857844e-05,1.7988786681406623e-05
